Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	140	20.64896755162242	9.632698880286058E-4	IFITM3, SLC23A2, CSF3R, GPR68, UPK2, GIMAP1, SIRPG, GRPR, ANTXR2, SLC9C1, SLC4A4, IGF1R, LAMP5, TMEM266, IGHG1, CYSLTR2, HLA-DOB, EPHB1, IL13RA1, ENTPD2, SLC34A1, SHISA3, GOLGA8B, ADCY9, CLEC4D, KEL, KCNQ1, KCNQ2, MAL, KCNQ5, CD101, TRABD2A, HACD1, SUCNR1, SDC4, SLC35D2, LPAR1, ITPR2, CLCNKA, MST1R, CD1C, GPR82, FUT4, CACNA1G, FUT7, CHST12, KCNMB1, CD300LB, PLXNA2, ST8SIA5, IGHA1, GRIA3, STRA6, CD276, FZD1, PTPRN2, FZD5, ATP8B1, TNFRSF9, TMEM132B, TMEM120A, FZD8, TNFRSF10D, NOTCH2NLB, PCDHGA11, PTPRE, PCDHGA12, CLEC6A, FNDC10, SLC44A5, NRP2, PODXL2, FLT3, ITGB4, ITGB3, MS4A7, KCNC4, SIRPB1, JPH4, JPH2, HYAL4, FLVCR2, CCR6, C19ORF18, NEO1, CCR4, PCDHGA6, GRID2, PTGIR, CERS6, GPR34, KCND2, FCRL5, CEMIP2, NFAM1, SLC2A13, TNFRSF19, POMGNT2, IL17RB, ELAPOR1, CLDN10, FCER2, NCR2, B3GNT7, NRG4, TNFRSF25, ITGA5, TLR4, SFT2D1, ASAH2, SGMS1, PTGER2, NRXN3, KCNA3, ADCY6, SV2B, MARVELD1, TMEM204, NCR3LG1, SPTSSB, RNF130, JAM2, SEC11C, KCNJ3, KLRG1, NTRK2, LRRC26, GCGR, GABRA4, SCD5, DLK2, TSPAN15, CLEC2B, SLCO3A1, FAM171B, PDCD1, ACKR1, NECTIN4, TMEM229B, MEGF9	572	3914	20502	1.2820572376014379	0.9157448440411478	0.15454461266058944	0.15394256898057157
GOTERM_MF_DIRECT	GO:0005547~phosphatidylinositol-3,4,5-trisphosphate binding	7	1.0324483775811208	9.866025724854079E-4	CYTH3, JPH2, OBSCN, KIF16B, HIP1R, ADAP1, FERMT2	533	42	19208	6.006253908692933	0.565730816840976	0.16673583475003392	0.16634119372103975
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	24	3.5398230088495577	0.001006837308386359	CSF3R, FCRL5, ITGB3, TNFRSF9, THY1, CD1C, EFNA5, AMOT, FCER2, CLEC4D, CXCL12, CLEC2B, PLAU, CLEC6A, PDCD1, CCR6, ITGA5, MFGE8, ULBP1, CCR4, TLR4, IL13RA1, KCNJ3, CD276	556	418	20666	2.1341089807579774	0.3721118060083557	0.042287166952227076	0.04118879897944196
INTERPRO	IPR001660:SAM	10	1.4749262536873156	0.001271969416017192	SCML1, SAMD9, SGMS1, CASKIN2, DLC1, KAZN, SAMHD1, SAMD13, EPHB1, SASH1	573	95	20667	3.796638192339487	0.8818408997592267	0.13339779250480302	0.13252331353129118
UP_KW_CELLULAR_COMPONENT	KW-0965~Cell junction	25	3.687315634218289	0.0013269369667215291	ITGB4, CTNND2, ITGB3, PARD6G, AMOT, CYTH3, EPB41L5, TMEM204, SYNPO, JAM2, SVIL, FYB1, KCND2, ACTN1, KAZN, FRMD4B, PTK2, CLDN10, DLC1, RAPGEF2, TLN2, ITGA5, NECTIN4, FERMT2, SNTB1	528	415	17932	2.045910916392844	0.05800170625856205	0.011942432700493763	0.011146270520460844
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	29	4.277286135693215	0.0017697980820730675	FRMPD3, LRRK2, CCDC146, ADD2, EPB41L5, EPB41L4A, BAIAP2L1, MARVELD1, DPYSL2, MAP2K6, TMOD1, LRRC26, AUTS2, MYO7B, KAZN, FRMD4B, PTPN13, KIF6, SSH3, PTK2, FRMD3, CABYR, FRMD6, KRT17, KIF16B, MYL2, FERMT2, SNTB1, PFN2	556	572	20666	1.8844455903808421	0.5588503433050891	0.0681372261598131	0.06636742807774003
GOTERM_MF_DIRECT	GO:0034987~immunoglobulin receptor binding	5	0.7374631268436578	0.0019804610868387786	IGHG1, CLEC4D, NCR3LG1, IGHA1, JCHAIN	533	20	19208	9.0093808630394	0.8127197180129311	0.2789149363964613	0.2782547827008484
SMART	SM01196:FERM_C	6	0.8849557522123894	0.002015748824068125	FRMD3, EPB41L5, EPB41L4A, FRMD6, FRMD4B, PTPN13	368	27	10680	6.449275362318841	0.42932974559645964	0.18679272436364625	0.18679272436364625
GOTERM_CC_DIRECT	GO:0043235~receptor complex	15	2.2123893805309733	0.002192083816719196	NTRK2, CSF3R, PTPRN2, FCRL5, ITGB4, FLT3, ITGB3, MTTP, ITPR2, MST1R, IGF1R, NOTCH2NLB, PEX5L, TLR4, IL13RA1	556	216	20666	2.581185051958433	0.6371821483047271	0.07790328640955911	0.07587982442489523
UP_KW_MOLECULAR_FUNCTION	KW-0009~Actin-binding	18	2.6548672566371683	0.0023705978378838694	TMOD1, SVIL, DMTN, MYBPC2, ACTN1, HIP1R, MYO7B, AIF1, ADD2, VIL1, BAIAP2L1, DAAM1, SYNPO2L, MYO6, MYO18B, SYNPO, SNTB1, PFN2	328	285	11859	2.283504492939666	0.1729358126549867	0.1152494640132063	0.11236822741287612
GOTERM_BP_DIRECT	GO:0051017~actin filament bundle assembly	6	0.8849557522123894	0.0025026841058552658	BAIAP2L1, DMTN, ACTN1, DPYSL3, AIF1, ADD2	518	36	19416	6.247104247104247	0.9983298725390342	0.5806227125584217	0.5799401623477338
INTERPRO	IPR029071:Ubiquitin-like_domsf	14	2.0648967551622417	0.0026321280289848285	FRMPD3, MYO7B, ISG15, FRMD4B, PTPN13, PIK3CG, PTK2, FRMD3, EPB41L5, EPB41L4A, FRMD6, RASSF4, RAPGEF2, TLN2	573	191	20667	2.64373235382802	0.9879962205762921	0.2598065195668554	0.2581033779010417
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 3	9	1.3274336283185841	0.002723937796233542	OBSCN, CSF3R, MYBPC2, ITGB4, RIMBP2, FN1, NEO1, IGF1R, IL13RA1	572	86	20502	3.750975768417629	0.9990898389656718	0.41131460723126484	0.4097122908805392
GOTERM_MF_DIRECT	GO:0005546~phosphatidylinositol-4,5-bisphosphate binding	9	1.3274336283185841	0.002826060125614647	VIL1, SVIL, JPH2, OBSCN, KCNQ1, HIP1R, KCNJ3, PFN2, GSDME	533	87	19208	3.7280196674645794	0.9084986472119365	0.3411458294491967	0.3403383836990211
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	14	2.0648967551622417	0.0031832030763976607	FZD1, NTRK2, ITGB3, LRRK2, FZD8, ARRB1, SPATC1L, EFNA5, IRGM, PTK2, C3, SLCO3A1, CAMP, MAP2K6	518	203	19416	2.5850086539741715	0.9997073377031804	0.6262629718716367	0.6255267693184959
GOTERM_BP_DIRECT	GO:0010634~positive regulation of epithelial cell migration	6	0.8849557522123894	0.003190211063609434	VIL1, EPB41L5, IFNG, GLIPR2, ARHGAP5, PTK2	518	38	19416	5.91830928673034	0.999712541697234	0.6262629718716367	0.6255267693184959
KEGG_PATHWAY	hsa05200:Pathways in cancer	29	4.277286135693215	0.003258433659345934	RB1, CSF3R, FLT3, PTGER2, LAMA3, TCF7, LPAR1, RASGRP2, ADCY6, IGF1R, WNT11, TERT, E2F2, IL13RA1, FZD1, NCOA1, ARNT2, EDN1, FZD5, IL15, FN1, FZD8, PTK2, GADD45G, ADCY9, CXCL12, IFNG, COL4A2, IL23A	271	533	8865	1.779837029139522	0.6080799340916501	0.26760351308003233	0.26294143097062406
UP_SEQ_FEATURE	INTRAMEM:Pore-forming; Name=Segment H5	5	0.7374631268436578	0.0034595072834255293	KCNQ1, KCNQ2, KCNN1, KCNN2, KCNQ5	572	23	20502	7.791882031012467	0.9998630578370444	0.4933641775862963	0.49144222909550433
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	17	2.5073746312684366	0.003634722387205453	SVIL, FYB1, DMTN, AUTS2, MYO7B, H1-0, VIL1, BAIAP2L1, SYNPO2L, CROCC, MYL2, MYO6, TLN2, RGS22, MYOZ1, SYNPO, GBP1	556	278	20666	2.2729284198540447	0.8140543675814325	0.11994583877777995	0.11683036244588957
KEGG_PATHWAY	hsa05146:Amoebiasis	10	1.4749262536873156	0.004071461136475361	COL1A1, IFNG, COL4A2, ACTN1, LAMA3, FN1, SERPINB9, CD1C, TLR4, PTK2	271	103	8865	3.1759395263855548	0.6899105866277659	0.26760351308003233	0.26294143097062406
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	9	1.3274336283185841	0.004094423952151208	WNT11, TBC1D30, RAPGEF2, THY1, RASGRP2, FERMT2, SRGAP2B, RGS6, S100A10	518	96	19416	3.513996138996139	0.999971636848909	0.7015812281462155	0.7007564853231596
UP_KW_MOLECULAR_FUNCTION	KW-0217~Developmental protein	44	6.489675516224189	0.004321854900495236	RERE, HACD1, NRP2, INTU, SH2D2A, CTNND2, FHL1, TNFAIP2, OTP, SPATA20, EFNA5, SHB, SLC9C1, MEOX1, GLIS2, JPH2, HHEX, WNT11, DPYSL2, LRIG3, FZD1, EDARADD, NTRK2, EGFL7, DMRT1, FZD5, CEMIP2, NANOS3, FZD8, PAX3, SHISA3, MEIS2, MLF1, HOPX, PTK2, NOTCH2NLB, GADD45G, OBSCN, NME8, RAPGEF2, TLL2, SPRY1, MYCBPAP, MCTP2	328	1036	11859	1.535561258122234	0.2928395464044097	0.1152494640132063	0.11236822741287612
UP_KW_MOLECULAR_FUNCTION	KW-9996~Developmental protein	44	6.489675516224189	0.004321854900495236	RERE, HACD1, NRP2, INTU, SH2D2A, CTNND2, FHL1, TNFAIP2, OTP, SPATA20, EFNA5, SHB, SLC9C1, MEOX1, GLIS2, JPH2, HHEX, WNT11, DPYSL2, LRIG3, FZD1, EDARADD, NTRK2, EGFL7, DMRT1, FZD5, CEMIP2, NANOS3, FZD8, PAX3, SHISA3, MEIS2, MLF1, HOPX, PTK2, NOTCH2NLB, GADD45G, OBSCN, NME8, RAPGEF2, TLL2, SPRY1, MYCBPAP, MCTP2	328	1036	11859	1.535561258122234	0.2928395464044097	0.1152494640132063	0.11236822741287612
GOTERM_BP_DIRECT	GO:0038063~collagen-activated tyrosine kinase receptor signaling pathway	7	1.0324483775811208	0.004342301734635895	COL1A1, NTRK2, COL4A2, FLT3, MST1R, EPHB1, IGF1R	518	58	19416	4.523765144454799	0.9999849733254039	0.7015812281462155	0.7007564853231596
GOTERM_BP_DIRECT	GO:0032233~positive regulation of actin filament bundle assembly	4	0.5899705014749262	0.004398628389631445	VIL1, SYNPO2L, SYNPO, PFN2	518	13	19416	11.533115533115534	0.9999869934859641	0.7015812281462155	0.7007564853231596
INTERPRO	IPR001478:PDZ	12	1.7699115044247788	0.0045979153812761055	TIAM2, PDLIM3, PDZD2, INTU, FRMPD3, SYNPO2L, DLG3, WHRN, PARD6G, RAPGEF2, PTPN13, SNTB1	573	158	20667	2.7393465438398836	0.9995619132991974	0.40856823193612185	0.4058898943012606
INTERPRO	IPR019747:FERM_CS	5	0.7374631268436578	0.0046262195511241454	FRMD3, EPB41L5, EPB41L4A, TLN2, FRMD4B	573	25	20667	7.213612565445026	0.9995823255177632	0.40856823193612185	0.4058898943012606
GOTERM_MF_DIRECT	GO:0005249~voltage-gated potassium channel activity	7	1.0324483775811208	0.004816586479705821	LRRC26, KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, KCNQ5	533	57	19208	4.425660774826372	0.9830899803595347	0.46109939357924473	0.4600080340678146
GOTERM_MF_DIRECT	GO:0031994~insulin-like growth factor I binding	4	0.5899705014749262	0.004911117801435743	ITGB4, ITGB3, IGFBP2, IGF1R	533	13	19208	11.08846875451003	0.9843942889682868	0.46109939357924473	0.4600080340678146
UP_SEQ_FEATURE	DOMAIN:SAM	9	1.3274336283185841	0.005025697950851441	SCML1, SAMD9, SGMS1, DLC1, KAZN, SAMHD1, SAMD13, EPHB1, SASH1	572	95	20502	3.39562016930438	0.9999975842333013	0.6789982442018763	0.6763531400172176
GOTERM_CC_DIRECT	GO:0005604~basement membrane	9	1.3274336283185841	0.005197898615133744	ACHE, ENTPD2, COL4A2, ITGB4, LAMA3, PXDN, FN1, EFNA5, MEGF9	556	99	20666	3.3790058862001304	0.9099771781693604	0.15963031569283276	0.15548407372678513
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	15	2.2123893805309733	0.005250651427930958	FYB1, ITGB3, LPAR1, PARD6G, EFNA5, RASGRP2, ADCY6, MAPK13, IGF1R, ADCY9, RAPGEF2, TLN2, PRKD1, PFN2, MAP2K6	271	212	8865	2.314540834087586	0.7792903105344675	0.26760351308003233	0.26294143097062406
INTERPRO	IPR036034:PDZ_sf	12	1.7699115044247788	0.005290058180926857	TIAM2, PDLIM3, PDZD2, INTU, FRMPD3, SYNPO2L, DLG3, WHRN, PARD6G, RAPGEF2, PTPN13, SNTB1	573	161	20667	2.6883028194205068	0.9998636492486195	0.4438358813797633	0.4409263493802535
GOTERM_BP_DIRECT	GO:0051894~positive regulation of focal adhesion assembly	5	0.7374631268436578	0.005362252272669124	EPB41L5, SDC4, THY1, FERMT2, S100A10	518	27	19416	6.941226941226941	0.9999989011971333	0.8049686941089179	0.8040224142960939
GOTERM_CC_DIRECT	GO:0098688~parallel fiber to Purkinje cell synapse	5	0.7374631268436578	0.005528322621396805	UNC13C, GRID2, CBLN3, GRIA3, KCNJ3	556	27	20666	6.883160138555821	0.9227857367695185	0.15963031569283276	0.15548407372678513
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	9	1.3274336283185841	0.005594498531289874	COL1A1, SDC4, COL4A2, SV2B, ITGB4, ITGB3, LAMA3, FN1, ITGA5	271	89	8865	3.3079729673701235	0.8001382142523259	0.26760351308003233	0.26294143097062406
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	34	5.014749262536873	0.005722612330976592	FKBP10, MEGF6, ASAH2, GUCA1B, ITPR2, RASGRP2, AIF1, PPP3CA, CAPN8, BCL2L10, SPATA21, S100A10, UNC13C, EGFL7, PCDHGA6, CEMIP2, ACTN1, F12, DLK2, NOTCH2NLB, VIL1, PCDHGA11, PCDHGA12, CABYR, PITPNM3, MYL2, CLEC6A, RAPGEF2, TLL2, CASQ1, ITGA5, PPEF1, MCTP2, DNASE1L3	533	746	19208	1.6424608543878798	0.9921676805481625	0.483560741967522	0.4824162195013267
INTERPRO	IPR003597:Ig_C1-set	8	1.1799410029498525	0.005816318213377819	IGHG1, NCR3LG1, SIRPG, IGHA1, CD1C, HLA-DOB, SIRPB1, CD276	573	78	20667	3.6992884951000136	0.9999438944320292	0.4647515220022847	0.4617048791286107
UP_KW_CELLULAR_COMPONENT	KW-0770~Synapse	28	4.129793510324483	0.006131350902706197	ACHE, ITGB3, LRRK2, NRXN3, RASGRP2, LAMP5, PPP3CA, SV2B, CAMK2N1, CAMK2N2, PSD3, HOMER3, SYNPO, GRIA3, SRGAP2B, UNC13C, NTRK2, GRID2, PTPRN2, DTNA, KCND2, FZD5, WHRN, GABRA4, CPEB1, RIMBP2, TLN2, CBLN3	528	546	17932	1.7416472416472417	0.2417636367036199	0.04598513177029648	0.04291945631894338
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	9	1.3274336283185841	0.006212215707108227	EPB41L5, ITGB3, DLC1, PSD3, MYO6, HIP1R, ITGA5, RASGRP2, AIF1	556	102	20666	3.279623360135421	0.9438088166668763	0.16882609745200006	0.16444100401168835
GOTERM_BP_DIRECT	GO:0098914~membrane repolarization during atrial cardiac muscle cell action potential	3	0.4424778761061947	0.006708842363513661	KCNQ1, KCNN2, KCNJ3	518	5	19416	22.48957528957529	0.9999999653737858	0.9011034585098349	0.9000441676103327
GOTERM_BP_DIRECT	GO:0099140~presynaptic actin cytoskeleton organization	3	0.4424778761061947	0.006708842363513661	DAAM1, TLN2, PFN2	518	5	19416	22.48957528957529	0.9999999653737858	0.9011034585098349	0.9000441676103327
INTERPRO	IPR013821:K_chnl_volt-dep_KCNQ_C	3	0.4424778761061947	0.007233915400051758	KCNQ1, KCNQ2, KCNQ5	573	5	20667	21.64083769633508	0.9999948813888131	0.5277613061429065	0.5243016074733166
INTERPRO	IPR003937:K_chnl_volt-dep_KCNQ	3	0.4424778761061947	0.007233915400051758	KCNQ1, KCNQ2, KCNQ5	573	5	20667	21.64083769633508	0.9999948813888131	0.5277613061429065	0.5243016074733166
UP_SEQ_FEATURE	DOMAIN:Potassium channel voltage dependent KCNQ C-terminal	3	0.4424778761061947	0.007322548769002448	KCNQ1, KCNQ2, KCNQ5	572	5	20502	21.505594405594408	0.9999999935947087	0.9398491345014642	0.936187860116963
KEGG_PATHWAY	hsa04934:Cushing syndrome	12	1.7699115044247788	0.007672094196940077	FZD1, RB1, KMT2D, ADCY9, WNT11, FZD5, TCF7, FZD8, ITPR2, E2F2, ADCY6, CACNA1G	271	155	8865	2.532555648137126	0.8903411443190922	0.2919152477924582	0.28682961629781606
UP_SEQ_FEATURE	TRANSMEM:Helical; Voltage-sensor; Name=Segment S4	6	0.8849557522123894	0.008030277241134472	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, KCNQ5	572	45	20502	4.779020979020979	0.9999999989733188	0.9816057941901043	0.9777818526467069
GOTERM_BP_DIRECT	GO:0071361~cellular response to ethanol	4	0.5899705014749262	0.008117007167414727	SLC23A2, KCNMB1, TP53INP1, ITPR2	518	16	19416	9.370656370656372	0.9999999990730581	0.9955790597200789	0.9944087081608468
GOTERM_BP_DIRECT	GO:0007399~nervous system development	22	3.2448377581120944	0.008192460914624474	ACHE, NTRK2, PCDHGA6, INTU, GDA, FN1, PAX3, MST1R, EFNA5, NRGN, NOTCH2NLB, PCDHGA11, PCDHGA12, DOK4, DLG3, DPYSL2, KCNQ2, RAPGEF2, PRKD1, RGS9, EPHB1, SRGAP2B	518	444	19416	1.8572472085985599	0.9999999992366247	0.9955790597200789	0.9944087081608468
SMART	SM00409:IG	30	4.424778761061947	0.008338551003921	SIRPG, SIRPB1, IGLV2-11, IGLV2-8, IGLV3-25, IGLV1-47, NCR3LG1, IGLV1-44, CD300LB, LAIR2, LRIG3, IGKV3-11, NEO1, JAM2, CD276, NTRK2, IGKV1-9, MYBPC2, FCRL5, IGKV1-5, PXDNL, IGLV4-69, NCR2, OBSCN, IGLV1-51, IGLV3-10, PXDN, PDCD1, NECTIN4, CD101	368	528	10680	1.6489624505928855	0.902493488038024	0.5795292947725095	0.5795292947725095
INTERPRO	IPR013761:SAM/pointed_sf	10	1.4749262536873156	0.00843126550345187	SCML1, SAMD9, SGMS1, CASKIN2, DLC1, KAZN, SAMHD1, SAMD13, EPHB1, SASH1	573	126	20667	2.8625446688273914	0.9999993243848565	0.5669683480455215	0.5632516306268679
INTERPRO	IPR027359:Volt_channel_dom_sf	7	1.0324483775811208	0.00844708504239454	TMEM266, KCND2, KCNQ1, KCNC4, KCNA3, SLC9C1, CACNA1G	573	64	20667	3.944944371727748	0.9999993422318675	0.5669683480455215	0.5632516306268679
UP_KW_MOLECULAR_FUNCTION	KW-0649~Protein kinase inhibitor	4	0.5899705014749262	0.00890927875071389	PRKCH, CAMK2N1, CAMK2N2, PKIG	328	16	11859	9.038871951219512	0.5112657019336525	0.15886876389664725	0.15489704479923105
GOTERM_CC_DIRECT	GO:0001725~stress fiber	8	1.1799410029498525	0.008919492960442792	PDLIM3, DAAM1, ACTN1, MST1R, SYNPO, PTK2, FERMT2, AMOT	556	87	20666	3.417845034317374	0.9840658952346022	0.228933652651365	0.2229873240110698
INTERPRO	IPR002404:IRS_PTB	4	0.5899705014749262	0.009026149094048214	DOK4, IRS1, MYO7B, TLN2	573	16	20667	9.017015706806282	0.9999997531899391	0.5825337761466501	0.5787150207607067
KEGG_PATHWAY	hsa04510:Focal adhesion	14	2.0648967551622417	0.009095938219010738	ITGB4, ITGB3, ACTN1, LAMA3, FN1, ARHGAP5, PTK2, IGF1R, COL1A1, COL4A2, MYL2, PIP5K1B, TLN2, ITGA5	271	203	8865	2.2560122152945667	0.9273774201255884	0.2919152477924582	0.28682961629781606
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	15	2.2123893805309733	0.009154136690355832	RB1, CCL3L1, PTGER2, ITGB3, CCL4L2, NFATC2, ITPR2, ADCY6, PTK2, MAPK13, PPP3CA, ADCY9, CXCL12, E2F2, MAP2K6	271	226	8865	2.171162198347647	0.9285913428211673	0.2919152477924582	0.28682961629781606
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	6	0.8849557522123894	0.009549743556244406	EDN1, FLT3, LRRK2, MST1R, TLR4, PIK3CG	518	49	19416	4.589709242770467	0.9999999999768276	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	9	1.3274336283185841	0.009674347269170054	ZBP1, AIM2, SUCNR1, IFNG, IL15, IL23A, CAMK2N1, TLR4, MAPK13	518	111	19416	3.0391317958885526	0.9999999999831914	1.0	0.9992159937279498
UP_KW_PTM	KW-0325~Glycoprotein	174	25.663716814159294	0.009756042089143147	PGLYRP4, SLC23A2, ADAMDEC1, CSF3R, GPR68, UPK2, CTNND2, SIRPG, F13A1, ABCA12, GRPR, OLFML2A, ANTXR2, SLC4A4, IGF1R, LAMP5, ISLR, IGHG1, CYSLTR2, PLAU, LIPG, SYNPO, HLA-DOB, EPHB1, SLC12A8, IL13RA1, ENTPD2, TMEM178B, SLC34A1, IGFBP2, LMTK3, KRT7, PCOLCE, VWA5B1, ADCY9, CLEC4D, KEL, COL4A2, KCNQ1, NAAA, CD101, TRABD2A, PLA1A, CETP, HACD1, SUCNR1, SDC4, LPAR1, MST1R, THY1, CFP, CD1C, EFNA5, GPR82, FUT4, CACNA1G, C3, FUT7, CHST12, KCNMB1, PLXNA2, ST8SIA5, IGHA1, GRIA3, STRA6, CD276, FZD1, NAPSA, SLC37A2, PTPRN2, FZD5, ZG16B, TNFRSF9, TMEM132B, FN1, FZD8, ADA2, PXDNL, TNFRSF10D, NOTCH2NLB, COL1A1, PCDHGA11, PTPRE, PCDHGA12, ALPP, LYPD6B, CLEC6A, FNDC10, HPSE, ULBP1, SLC44A5, FKBP10, ACHE, CPM, NRP2, PODXL2, FLT3, ITGB4, ITGB3, KCNC4, SERPINA9, TSPAN11, SIRPB1, JCHAIN, UCHL1, C1QTNF1, HYAL4, CTSF, CCR6, NEO1, CCR4, PCDHGA6, GRID2, PTGIR, CERS6, GPR34, FCRL5, IL15, CEMIP2, NFAM1, SLC2A13, TNFRSF19, POMGNT2, IL17RB, ELAPOR1, FCER2, NCR2, B3GNT7, IFNG, NRG4, ENAM, PXDN, MMP17, TNFRSF25, CASQ1, ITGA5, MFGE8, TLR4, MEGF6, ASAH2, PTGER2, LAMA3, FGL2, NRXN3, KCNA3, ADCY6, FSTL3, WNT11, SV2B, TMEM204, GPC1, NCR3LG1, LRIG3, RNF130, JAM2, KCNJ3, KLRG1, NTRK2, LRRC26, GCGR, F12, GABRA4, LHFPL1, DLK2, TSPAN15, CLEC2B, SLCO3A1, TLL2, FAM171B, PDCD1, ACKR1, NECTIN4, CBLN3, MEGF9	442	4835	14268	1.1616989616624631	0.23256883444278909	0.09105639283200272	0.09105639283200272
GOTERM_CC_DIRECT	GO:0062023~collagen-containing extracellular matrix	20	2.949852507374631	0.009827602470000996	ADAMDEC1, SERPINB1, EGFL7, F12, LAMA3, FGL2, FN1, F13A1, SERPINB9, PCOLCE, CFP, COL1A1, CXCL12, COL4A2, GPC1, PXDN, CTSF, MXRA7, MFGE8, S100A10	556	391	20666	1.9012309334118382	0.9895672980485031	0.23743210382731292	0.23126503619543465
UP_SEQ_FEATURE	DOMAIN:PDZ	11	1.6224188790560472	0.009829548060519513	TIAM2, PDLIM3, INTU, FRMPD3, SYNPO2L, DLG3, WHRN, PARD6G, RAPGEF2, PTPN13, SNTB1	572	151	20502	2.611054508405502	0.9999999999902843	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0007044~cell-substrate junction assembly	3	0.4424778761061947	0.009886481910723251	ITGB3, FN1, ITGA5	518	6	19416	18.741312741312743	0.9999999999902704	1.0	0.9992159937279498
UP_KW_MOLECULAR_FUNCTION	KW-0407~Ion channel	19	2.8023598820058995	0.009929297743540453	LRRC26, GRID2, KCND2, TMEM120A, GABRA4, KCNC4, KCNA3, CLCNKA, ITPR2, CACNA1G, KCNMB1, KCNQ1, KCNQ2, KCNN1, KCNN2, KCNQ5, CLIC2, GRIA3, KCNJ3	328	356	11859	1.9296468210468622	0.5499127196219935	0.15886876389664725	0.15489704479923105
GOTERM_CC_DIRECT	GO:0005923~bicellular tight junction	10	1.4749262536873156	0.010278446053130429	CYTH3, CLDN10, DLG3, FZD5, PARD6G, RAPGEF2, FRMD4B, SYNPO, JAM2, AMOT	556	134	20666	2.7738108021045846	0.9915468399134896	0.23743210382731292	0.23126503619543465
INTERPRO	IPR001849:PH_domain	16	2.359882005899705	0.010346677096634952	IRS1, PLCL1, IPCEF1, ADAP1, PHETA1, CYTH3, TIAM2, ARHGAP42, OBSCN, DOK4, MCF2L, PSD3, PRKD1, FERMT2, SNTB1, RALGPS2	573	276	20667	2.0909021928826164	0.9999999736597234	0.6430268210427204	0.6388115081514987
GOTERM_MF_DIRECT	GO:0030165~PDZ domain binding	8	1.1799410029498525	0.010441881093119585	FZD1, GRID2, DTNA, SLC34A1, LPAR1, FZD8, RAPGEF2, SNTB1	533	87	19208	3.3137952599685145	0.9998594263670038	0.7510821806384276	0.7493044713351413
GOTERM_MF_DIRECT	GO:0003726~double-stranded RNA adenosine deaminase activity	3	0.4424778761061947	0.010666255819717314	ZBP1, ADARB1, ADARB2	533	6	19208	18.018761726078797	0.9998839394050618	0.7510821806384276	0.7493044713351413
UP_SEQ_FEATURE	MOTIF:Selectivity filter	7	1.0324483775811208	0.010798847742582824	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, KCNQ5, KCNJ3	572	67	20502	3.7447552447552446	0.9999999999992136	1.0	0.9964925954793453
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III	12	1.7699115044247788	0.011380713110859902	OBSCN, CSF3R, MYBPC2, ITGB4, RIMBP2, FNDC10, FN1, POMGNT2, NEO1, EPHB1, IGF1R, IL13RA1	572	178	20502	2.4163589219768995	0.9999999999998264	1.0	0.9964925954793453
INTERPRO	IPR005821:Ion_trans_dom	9	1.3274336283185841	0.011428407611614282	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, ITPR2, KCNQ5, SLC9C1, CACNA1G	573	110	20667	2.9510233222275106	0.9999999957962574	0.684888141867456	0.6803984103057502
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	54	7.964601769911504	0.011702735582681822	LRRK2, CTNND2, ITGB3, GUCA1B, ARRB1, SLC9C1, LAMP5, PPP3CA, TMEM266, DPYSL3, PSD3, TEKT4, MYOZ1, SYNPO, EPHB1, CFAP45, SRGAP2B, UNC13C, KCND2, ACTN1, MYO7B, LMTK3, MLF1, TIAM2, DAAM1, RAB34, TLR4, INTU, CCDC146, NRXN3, RASGRP2, AIF1, ADCY6, AK8, CFAP251, CAMK2N1, MYO6, NTRK2, SVIL, DMTN, FZD5, AUTS2, WHRN, ATP8B1, SPAG6, PTPN13, IRGM, PTK2, VIL1, CPEB1, CABYR, CROCC, RAB17, FERMT2	528	1313	17932	1.3967665997368968	0.411235391210113	0.07523187160295457	0.07021641349609092
